ad_id	reporting_start	reporting_end	campaign_id	fb_campaign_id	age	gender	impressions	clicks	spent	total_conversion	approved_conversion	interest_type	interest
735184	8/19/2017	8/19/2017	936	108817	40-44	F	4412	1	1.450000048	1	0	interest3	67
737658	8/18/2017	8/18/2017	936	109633	45-49	M	4919	1	1.590000033	1	0	interest1	18
737658	8/18/2017	8/18/2017	936	109633	45-49	M	4919	1	1.590000033	1	0	interest2	19
737658	8/18/2017	8/18/2017	936	109633	45-49	M	4919	1	1.590000033	1	0	interest3	24
738637	8/21/2017	8/21/2017	936	109857	45-49	F	944	1	1.419999957	1	0	interest1	24
738637	8/21/2017	8/21/2017	936	109857	45-49	F	944	1	1.419999957	1	0	interest2	26
738637	8/21/2017	8/21/2017	936	109857	45-49	F	944	1	1.419999957	1	0	interest3	30
776725	8/22/2017	8/22/2017	936	115552	40-44	M	2479	1	1.25999999	1	0	interest1	23
776725	8/22/2017	8/22/2017	936	115552	40-44	M	2479	1	1.25999999	1	0	interest2	26
776725	8/22/2017	8/22/2017	936	115552	40-44	M	2479	1	1.25999999	1	0	interest3	27
776825	8/23/2017	8/23/2017	936	115568	45-49	M	7410	1	1.210000038	1	0	interest1	18
776825	8/23/2017	8/23/2017	936	115568	45-49	M	7410	1	1.210000038	1	0	interest2	23
776825	8/23/2017	8/23/2017	936	115568	45-49	M	7410	1	1.210000038	1	0	interest3	20
776840	8/22/2017	8/22/2017	936	115571	35-39	M	2797	1	1.289999962	1	0	interest1	36
776840	8/22/2017	8/22/2017	936	115571	35-39	M	2797	1	1.289999962	1	0	interest2	38
776840	8/22/2017	8/22/2017	936	115571	35-39	M	2797	1	1.289999962	1	0	interest3	40
777382	8/25/2017	8/25/2017	936	115675	40-44	M	3047	1	1.379999995	1	0	interest1	24
777382	8/25/2017	8/25/2017	936	115675	40-44	M	3047	1	1.379999995	1	0	interest2	26
777382	8/25/2017	8/25/2017	936	115675	40-44	M	3047	1	1.379999995	1	0	interest3	27
778264	8/27/2017	8/27/2017	936	115822	40-44	F	8152	1	0.99000001	1	0	interest1	27
778264	8/27/2017	8/27/2017	936	115822	40-44	F	8152	1	0.99000001	1	0	interest2	31
778264	8/27/2017	8/27/2017	936	115822	40-44	F	8152	1	0.99000001	1	0	interest3	30
778756	8/30/2017	8/30/2017	936	115904	35-39	F	5602	1	1.580000043	1	0	interest1	63
778756	8/30/2017	8/30/2017	936	115904	35-39	F	5602	1	1.580000043	1	0	interest2	65
778756	8/30/2017	8/30/2017	936	115904	35-39	F	5602	1	1.580000043	1	0	interest3	65
779453	8/29/2017	8/29/2017	936	116033	45-49	M	4397	1	0.949999988	1	0	interest1	64
779453	8/29/2017	8/29/2017	936	116033	45-49	M	4397	1	0.949999988	1	0	interest2	68
779453	8/29/2017	8/29/2017	936	116033	45-49	M	4397	1	0.949999988	1	0	interest3	70
779631	8/19/2017	8/19/2017	936	116063	35-39	F	9730	1	1.379999995	1	0	interest1	16
779631	8/19/2017	8/19/2017	936	116063	35-39	F	9730	1	1.379999995	1	0	interest2	19
779631	8/19/2017	8/19/2017	936	116063	35-39	F	9730	1	1.379999995	1	0	interest3	18
781114	8/23/2017	8/23/2017	936	116331	40-44	F	4813	1	1.029999971	1	0	interest1	18
781114	8/23/2017	8/23/2017	936	116331	40-44	F	4813	1	1.029999971	1	0	interest2	24
781114	8/23/2017	8/23/2017	936	116331	40-44	F	4813	1	1.029999971	1	0	interest3	22
781162	8/21/2017	8/21/2017	936	116339	40-44	F	5839	1	1.370000005	1	0	interest1	10
781162	8/21/2017	8/21/2017	936	116339	40-44	F	5839	1	1.370000005	1	0	interest2	11
781162	8/21/2017	8/21/2017	936	116339	40-44	F	5839	1	1.370000005	1	0	interest3	13
781175	8/21/2017	8/21/2017	936	116341	40-44	F	5859	1	1.539999962	1	0	interest1	15
781175	8/21/2017	8/21/2017	936	116341	40-44	F	5859	1	1.539999962	1	0	interest2	16
781175	8/21/2017	8/21/2017	936	116341	40-44	F	5859	1	1.539999962	1	0	interest3	21
781354	8/19/2017	8/19/2017	936	116371	35-39	F	6424	1	0.529999971	1	0	interest1	10
781354	8/19/2017	8/19/2017	936	116371	35-39	F	6424	1	0.529999971	1	0	interest2	14
781354	8/19/2017	8/19/2017	936	116371	35-39	F	6424	1	0.529999971	1	0	interest3	16
781499	8/18/2017	8/18/2017	936	116395	35-39	M	6412	1	1.370000005	1	0	interest1	15
781499	8/18/2017	8/18/2017	936	116395	35-39	M	6412	1	1.370000005	1	0	interest2	21
781499	8/18/2017	8/18/2017	936	116395	35-39	M	6412	1	1.370000005	1	0	interest3	20
782754	8/23/2017	8/23/2017	936	116605	35-39	F	6532	1	1.610000014	1	0	interest1	26
782754	8/23/2017	8/23/2017	936	116605	35-39	F	6532	1	1.610000014	1	0	interest2	31
782754	8/23/2017	8/23/2017	936	116605	35-39	F	6532	1	1.610000014	1	0	interest3	32
950452	8/23/2017	8/23/2017	936	123502	45-49	M	5537	1	1.519999981	1	0	interest1	16
950452	8/23/2017	8/23/2017	936	123502	45-49	M	5537	1	1.519999981	1	0	interest2	22
950452	8/23/2017	8/23/2017	936	123502	45-49	M	5537	1	1.519999981	1	0	interest3	22
950495	8/19/2017	8/19/2017	936	123509	45-49	M	1909	1	0.980000019	1	0	interest1	21
950495	8/19/2017	8/19/2017	936	123509	45-49	M	1909	1	0.980000019	1	0	interest2	25
950495	8/19/2017	8/19/2017	936	123509	45-49	M	1909	1	0.980000019	1	0	interest3	25
950537	8/19/2017	8/19/2017	936	123516	40-44	M	1884	1	1.409999967	1	0	interest1	36
950537	8/19/2017	8/19/2017	936	123516	40-44	M	1884	1	1.409999967	1	0	interest2	41
950537	8/19/2017	8/19/2017	936	123516	40-44	M	1884	1	1.409999967	1	0	interest3	40
950776	8/18/2017	8/18/2017	936	123556	35-39	M	2633	1	1.070000052	1	0	interest1	28
950776	8/18/2017	8/18/2017	936	123556	35-39	M	2633	1	1.070000052	1	0	interest2	29
950776	8/18/2017	8/18/2017	936	123556	35-39	M	2633	1	1.070000052	1	0	interest3	32
951465	8/21/2017	8/21/2017	936	123671	45-49	F	4617	1	1.360000014	1	0	interest1	16
951465	8/21/2017	8/21/2017	936	123671	45-49	F	4617	1	1.360000014	1	0	interest2	18
951465	8/21/2017	8/21/2017	936	123671	45-49	F	4617	1	1.360000014	1	0	interest3	17
951608	8/20/2017	8/20/2017	936	123695	40-44	F	3149	1	1.480000019	1	0	interest1	10
951608	8/20/2017	8/20/2017	936	123695	40-44	F	3149	1	1.480000019	1	0	interest2	15
951608	8/20/2017	8/20/2017	936	123695	40-44	F	3149	1	1.480000019	1	0	interest3	13
951677	8/20/2017	8/20/2017	936	123706	35-39	F	2563	1	1.480000019	1	0	interest1	27
951677	8/20/2017	8/20/2017	936	123706	35-39	F	2563	1	1.480000019	1	0	interest2	28
951677	8/20/2017	8/20/2017	936	123706	35-39	F	2563	1	1.480000019	1	0	interest3	31
951756	8/20/2017	8/20/2017	936	123720	35-39	F	2189	1	0.409999996	1	0	interest1	22
951756	8/20/2017	8/20/2017	936	123720	35-39	F	2189	1	0.409999996	1	0	interest2	25
951756	8/20/2017	8/20/2017	936	123720	35-39	F	2189	1	0.409999996	1	0	interest3	26
736869	8/18/2017	8/18/2017	936	109448	30-34	M	2338	1	0.239999995	1	0	interest1	2
736869	8/18/2017	8/18/2017	936	109448	30-34	M	2338	1	0.239999995	1	0	interest2	6
736869	8/18/2017	8/18/2017	936	109448	30-34	M	2338	1	0.239999995	1	0	interest3	8
736988	8/21/2017	8/21/2017	936	109472	30-34	M	3891	1	1.090000033	1	0	interest1	28
736988	8/21/2017	8/21/2017	936	109472	30-34	M	3891	1	1.090000033	1	0	interest2	29
736988	8/21/2017	8/21/2017	936	109472	30-34	M	3891	1	1.090000033	1	0	interest3	29
737931	8/20/2017	8/20/2017	936	109698	30-34	F	3343	1	0.540000021	1	0	interest1	20
737931	8/20/2017	8/20/2017	936	109698	30-34	F	3343	1	0.540000021	1	0	interest2	26
737931	8/20/2017	8/20/2017	936	109698	30-34	F	3343	1	0.540000021	1	0	interest3	24
776475	8/21/2017	8/21/2017	936	115510	30-34	M	16425	1	1.549999952	1	0	interest1	16
776475	8/21/2017	8/21/2017	936	115510	30-34	M	16425	1	1.549999952	1	0	interest2	21
776475	8/21/2017	8/21/2017	936	115510	30-34	M	16425	1	1.549999952	1	0	interest3	20
776538	8/21/2017	8/21/2017	936	115521	30-34	F	8774	1	1.830000043	1	0	interest1	15
776538	8/21/2017	8/21/2017	936	115521	30-34	F	8774	1	1.830000043	1	0	interest2	16
776538	8/21/2017	8/21/2017	936	115521	30-34	F	8774	1	1.830000043	1	0	interest3	19
776551	8/21/2017	8/21/2017	936	115523	30-34	F	14459	1	1.389999986	1	0	interest1	16
776551	8/21/2017	8/21/2017	936	115523	30-34	F	14459	1	1.389999986	1	0	interest2	18
776551	8/21/2017	8/21/2017	936	115523	30-34	F	14459	1	1.389999986	1	0	interest3	22
776661	8/23/2017	8/23/2017	936	115541	30-34	M	15466	1	0.970000029	1	0	interest1	16
776661	8/23/2017	8/23/2017	936	115541	30-34	M	15466	1	0.970000029	1	0	interest2	18
776661	8/23/2017	8/23/2017	936	115541	30-34	M	15466	1	0.970000029	1	0	interest3	22
777248	8/24/2017	8/24/2017	936	115639	30-34	F	3989	1	1.279999971	1	0	interest1	7
777248	8/24/2017	8/24/2017	936	115639	30-34	F	3989	1	1.279999971	1	0	interest2	9
777248	8/24/2017	8/24/2017	936	115639	30-34	F	3989	1	1.279999971	1	0	interest3	10
777871	8/23/2017	8/23/2017	936	115756	30-34	M	4616	1	1.360000014	1	0	interest1	20
777871	8/23/2017	8/23/2017	936	115756	30-34	M	4616	1	1.360000014	1	0	interest2	26
777871	8/23/2017	8/23/2017	936	115756	30-34	M	4616	1	1.360000014	1	0	interest3	23
779716	8/22/2017	8/22/2017	936	116077	30-34	F	8044	1	1.110000014	1	0	interest1	29
779716	8/22/2017	8/22/2017	936	116077	30-34	F	8044	1	1.110000014	1	0	interest2	32
779716	8/22/2017	8/22/2017	936	116077	30-34	F	8044	1	1.110000014	1	0	interest3	34
780867	8/23/2017	8/23/2017	936	116285	30-34	F	4706	1	1.220000029	1	0	interest1	21
780867	8/23/2017	8/23/2017	936	116285	30-34	F	4706	1	1.220000029	1	0	interest2	27
780867	8/23/2017	8/23/2017	936	116285	30-34	F	4706	1	1.220000029	1	0	interest3	26
781508	8/24/2017	8/24/2017	936	116397	30-34	F	5040	1	1.440000057	1	0	interest1	63
781508	8/24/2017	8/24/2017	936	116397	30-34	F	5040	1	1.440000057	1	0	interest2	68
781508	8/24/2017	8/24/2017	936	116397	30-34	F	5040	1	1.440000057	1	0	interest3	64
781929	8/20/2017	8/20/2017	936	116467	30-34	M	6142	1	1.330000043	1	0	interest1	18
781929	8/20/2017	8/20/2017	936	116467	30-34	M	6142	1	1.330000043	1	0	interest2	21
781929	8/20/2017	8/20/2017	936	116467	30-34	M	6142	1	1.330000043	1	0	interest3	21
782026	8/21/2017	8/21/2017	936	116483	30-34	F	5704	1	1.320000052	1	0	interest1	18
782026	8/21/2017	8/21/2017	936	116483	30-34	F	5704	1	1.320000052	1	0	interest2	24
782026	8/21/2017	8/21/2017	936	116483	30-34	F	5704	1	1.320000052	1	0	interest3	20
782242	8/19/2017	8/19/2017	936	116519	30-34	F	4783	1	0.860000014	1	0	interest1	28
782242	8/19/2017	8/19/2017	936	116519	30-34	F	4783	1	0.860000014	1	0	interest2	34
782242	8/19/2017	8/19/2017	936	116519	30-34	F	4783	1	0.860000014	1	0	interest3	31
782275	8/19/2017	8/19/2017	936	116525	30-34	F	6475	1	1.350000024	1	0	interest1	29
782275	8/19/2017	8/19/2017	936	116525	30-34	F	6475	1	1.350000024	1	0	interest2	31
782275	8/19/2017	8/19/2017	936	116525	30-34	F	6475	1	1.350000024	1	0	interest3	30
950068	8/23/2017	8/23/2017	936	123438	30-34	M	4012	1	1.570000052	1	0	interest1	10
950068	8/23/2017	8/23/2017	936	123438	30-34	M	4012	1	1.570000052	1	0	interest2	12
950068	8/23/2017	8/23/2017	936	123438	30-34	M	4012	1	1.570000052	1	0	interest3	13
950183	8/22/2017	8/22/2017	936	123457	30-34	M	15720	1	1.379999995	1	0	interest1	16
950183	8/22/2017	8/22/2017	936	123457	30-34	M	15720	1	1.379999995	1	0	interest2	22
950183	8/22/2017	8/22/2017	936	123457	30-34	M	15720	1	1.379999995	1	0	interest3	19
951033	8/19/2017	8/19/2017	936	123599	30-34	F	5517	1	1.230000019	1	0	interest1	10
951033	8/19/2017	8/19/2017	936	123599	30-34	F	5517	1	1.230000019	1	0	interest2	13
951033	8/19/2017	8/19/2017	936	123599	30-34	F	5517	1	1.230000019	1	0	interest3	13
951334	8/18/2017	8/18/2017	936	123649	30-34	F	3717	1	1.539999962	1	0	interest1	64
951334	8/18/2017	8/18/2017	936	123649	30-34	F	3717	1	1.539999962	1	0	interest2	70
951334	8/18/2017	8/18/2017	936	123649	30-34	F	3717	1	1.539999962	1	0	interest3	69
951392	8/20/2017	8/20/2017	936	123659	30-34	F	2749	1	1.389999986	1	0	interest1	28
951392	8/20/2017	8/20/2017	936	123659	30-34	F	2749	1	1.389999986	1	0	interest2	31
951392	8/20/2017	8/20/2017	936	123659	30-34	F	2749	1	1.389999986	1	0	interest3	32
951444	8/21/2017	8/21/2017	936	123668	30-34	F	2983	1	0.970000029	1	0	interest1	25
951444	8/21/2017	8/21/2017	936	123668	30-34	F	2983	1	0.970000029	1	0	interest2	28
951444	8/21/2017	8/21/2017	936	123668	30-34	F	2983	1	0.970000029	1	0	interest3	26
708815	8/30/2017	8/30/2017	916	103928	30-34	M	4259	1	1.25	1	0	interest1	28
708815	8/30/2017	8/30/2017	916	103928	30-34	M	4259	1	1.25	1	0	interest2	32
708815	8/30/2017	8/30/2017	916	103928	30-34	M	4259	1	1.25	1	0	interest3	32
708953	8/17/2017	8/17/2017	916	103951	30-34	M	2355	1	1.5	1	0	interest1	27
708953	8/17/2017	8/17/2017	916	103951	30-34	M	2355	1	1.5	1	0	interest2	31
708953	8/17/2017	8/17/2017	916	103951	30-34	M	2355	1	1.5	1	0	interest3	31
709115	8/30/2017	8/30/2017	916	103978	30-34	M	2305	1	0.569999993	1	0	interest1	30
709115	8/30/2017	8/30/2017	916	103978	30-34	M	2305	1	0.569999993	1	0	interest2	34
709115	8/30/2017	8/30/2017	916	103978	30-34	M	2305	1	0.569999993	1	0	interest3	31
709179	8/30/2017	8/30/2017	916	103988	35-39	M	4627	1	1.690000057	1	0	interest1	15
709179	8/30/2017	8/30/2017	916	103988	35-39	M	4627	1	1.690000057	1	0	interest2	16
709179	8/30/2017	8/30/2017	916	103988	35-39	M	4627	1	1.690000057	1	0	interest3	17
710088	8/17/2017	8/17/2017	916	104140	45-49	M	2283	1	1.470000029	1	0	interest1	24
710088	8/17/2017	8/17/2017	916	104140	45-49	M	2283	1	1.470000029	1	0	interest2	26
710088	8/17/2017	8/17/2017	916	104140	45-49	M	2283	1	1.470000029	1	0	interest3	27
710617	8/18/2017	8/18/2017	916	104228	30-34	F	5014	1	1.190000057	1	0	interest1	15
710617	8/18/2017	8/18/2017	916	104228	30-34	F	5014	1	1.190000057	1	0	interest2	19
710617	8/18/2017	8/18/2017	916	104228	30-34	F	5014	1	1.190000057	1	0	interest3	16
710763	8/29/2017	8/29/2017	916	104252	30-34	F	5369	1	1.50999999	1	0	interest1	15
710763	8/29/2017	8/29/2017	916	104252	30-34	F	5369	1	1.50999999	1	0	interest2	19
710763	8/29/2017	8/29/2017	916	104252	30-34	F	5369	1	1.50999999	1	0	interest3	17
710961	8/27/2017	8/27/2017	916	104285	35-39	F	2508	1	1.220000029	1	0	interest1	25
710961	8/27/2017	8/27/2017	916	104285	35-39	F	2508	1	1.220000029	1	0	interest2	29
710961	8/27/2017	8/27/2017	916	104285	35-39	F	2508	1	1.220000029	1	0	interest3	26
711217	8/27/2017	8/27/2017	916	104328	35-39	F	2783	1	1.600000024	1	0	interest1	20
711217	8/27/2017	8/27/2017	916	104328	35-39	F	2783	1	1.600000024	1	0	interest2	26
711217	8/27/2017	8/27/2017	916	104328	35-39	F	2783	1	1.600000024	1	0	interest3	23
1121097	8/29/2017	8/29/2017	1178	144532	30-34	M	30068	1	1.820000052	1	0	interest1	15
1121097	8/29/2017	8/29/2017	1178	144532	30-34	M	30068	1	1.820000052	1	0	interest2	18
1121097	8/29/2017	8/29/2017	1178	144532	30-34	M	30068	1	1.820000052	1	0	interest3	18
1121133	8/21/2017	8/21/2017	1178	144538	30-34	M	25002	1	1.710000038	1	0	interest1	22
1121133	8/21/2017	8/21/2017	1178	144538	30-34	M	25002	1	1.710000038	1	0	interest2	25
1121133	8/21/2017	8/21/2017	1178	144538	30-34	M	25002	1	1.710000038	1	0	interest3	23
1121255	8/22/2017	8/22/2017	1178	144565	30-34	M	20423	1	1.960000038	1	0	interest1	63
1121255	8/22/2017	8/22/2017	1178	144565	30-34	M	20423	1	1.960000038	1	0	interest2	64
1121255	8/22/2017	8/22/2017	1178	144565	30-34	M	20423	1	1.960000038	1	0	interest3	67
1121390	8/29/2017	8/29/2017	1178	144588	35-39	M	15513	1	1.289999962	1	0	interest1	31
1121390	8/29/2017	8/29/2017	1178	144588	35-39	M	15513	1	1.289999962	1	0	interest2	32
1121390	8/29/2017	8/29/2017	1178	144588	35-39	M	15513	1	1.289999962	1	0	interest3	36
1121585	8/20/2017	8/20/2017	1178	144621	40-44	M	9773	1	1.460000038	1	0	interest1	66
1121585	8/20/2017	8/20/2017	1178	144621	40-44	M	9773	1	1.460000038	1	0	interest2	72
1121585	8/20/2017	8/20/2017	1178	144621	40-44	M	9773	1	1.460000038	1	0	interest3	68
708746	8/17/2017	8/17/2017	916	103916	30-34	M	7350	1	1.429999948	2	1	interest1	15
708746	8/17/2017	8/17/2017	916	103916	30-34	M	7350	1	1.429999948	2	1	interest2	17
708746	8/17/2017	8/17/2017	916	103916	30-34	M	7350	1	1.429999948	2	1	interest3	17
709183	8/30/2017	8/30/2017	916	103989	35-39	M	21026	4	4.630000114	2	1	interest1	16
709183	8/30/2017	8/30/2017	916	103989	35-39	M	21026	4	4.630000114	2	1	interest2	20
709183	8/30/2017	8/30/2017	916	103989	35-39	M	21026	4	4.630000114	2	1	interest3	22
711623	8/27/2017	8/27/2017	916	104396	40-44	F	3812	1	1.129999995	2	1	interest1	15
711623	8/27/2017	8/27/2017	916	104396	40-44	F	3812	1	1.129999995	2	1	interest2	18
711623	8/27/2017	8/27/2017	916	104396	40-44	F	3812	1	1.129999995	2	1	interest3	20
735298	8/18/2017	8/18/2017	936	108836	45-49	F	85412	28	38.63999999	2	1	interest1	29
735298	8/18/2017	8/18/2017	936	108836	45-49	F	85412	28	38.63999999	2	1	interest2	31
735298	8/18/2017	8/18/2017	936	108836	45-49	F	85412	28	38.63999999	2	1	interest3	32
738593	8/20/2017	8/20/2017	936	109850	45-49	F	92011	27	34.39000046	2	1	interest1	16
738593	8/20/2017	8/20/2017	936	109850	45-49	F	92011	27	34.39000046	2	1	interest2	17
738593	8/20/2017	8/20/2017	936	109850	45-49	F	92011	27	34.39000046	2	1	interest3	21
776373	8/21/2017	8/21/2017	936	115493	45-49	F	10194	4	4.590000033	2	1	interest1	25
776373	8/21/2017	8/21/2017	936	115493	45-49	F	10194	4	4.590000033	2	1	interest2	27
776373	8/21/2017	8/21/2017	936	115493	45-49	F	10194	4	4.590000033	2	1	interest3	27
776643	8/23/2017	8/23/2017	936	115538	30-34	M	33491	6	10.56999969	2	1	interest1	15
776643	8/23/2017	8/23/2017	936	115538	30-34	M	33491	6	10.56999969	2	1	interest2	18
776643	8/23/2017	8/23/2017	936	115538	30-34	M	33491	6	10.56999969	2	1	interest3	18
776644	8/23/2017	8/23/2017	936	115538	30-34	M	20083	2	3.200000048	2	1	interest1	15
776644	8/23/2017	8/23/2017	936	115538	30-34	M	20083	2	3.200000048	2	1	interest2	21
776644	8/23/2017	8/23/2017	936	115538	30-34	M	20083	2	3.200000048	2	1	interest3	20
776687	8/23/2017	8/23/2017	936	115545	40-44	M	8022	0	0	2	1	interest1	16
776687	8/23/2017	8/23/2017	936	115545	40-44	M	8022	0	0	2	1	interest2	20
776687	8/23/2017	8/23/2017	936	115545	40-44	M	8022	0	0	2	1	interest3	20
776698	8/22/2017	8/22/2017	936	115547	30-34	M	12785	3	4.730000019	2	1	interest1	10
776698	8/22/2017	8/22/2017	936	115547	30-34	M	12785	3	4.730000019	2	1	interest2	14
776698	8/22/2017	8/22/2017	936	115547	30-34	M	12785	3	4.730000019	2	1	interest3	16
778161	8/27/2017	8/27/2017	936	115804	30-34	M	17954	6	7.5400002	2	1	interest1	28
778161	8/27/2017	8/27/2017	936	115804	30-34	M	17954	6	7.5400002	2	1	interest2	31
778161	8/27/2017	8/27/2017	936	115804	30-34	M	17954	6	7.5400002	2	1	interest3	33
779644	8/19/2017	8/19/2017	936	116065	30-34	F	51816	8	10.2299999	2	1	interest1	16
779644	8/19/2017	8/19/2017	936	116065	30-34	F	51816	8	10.2299999	2	1	interest2	20
779644	8/19/2017	8/19/2017	936	116065	30-34	F	51816	8	10.2299999	2	1	interest3	20
780511	8/23/2017	8/23/2017	936	116220	30-34	F	6175	1	1.370000005	2	1	interest1	63
780511	8/23/2017	8/23/2017	936	116220	30-34	F	6175	1	1.370000005	2	1	interest2	65
780511	8/23/2017	8/23/2017	936	116220	30-34	F	6175	1	1.370000005	2	1	interest3	66
781327	8/19/2017	8/19/2017	936	116367	35-39	F	164754	49	67.97999978	2	1	interest1	29
781327	8/19/2017	8/19/2017	936	116367	35-39	F	164754	49	67.97999978	2	1	interest2	35
781327	8/19/2017	8/19/2017	936	116367	35-39	F	164754	49	67.97999978	2	1	interest3	35
782135	8/20/2017	8/20/2017	936	116501	30-34	F	25267	4	4.940000057	2	1	interest1	16
782135	8/20/2017	8/20/2017	936	116501	30-34	F	25267	4	4.940000057	2	1	interest2	20
782135	8/20/2017	8/20/2017	936	116501	30-34	F	25267	4	4.940000057	2	1	interest3	17
950078	8/22/2017	8/22/2017	936	123440	30-34	M	12396	2	3.210000038	2	1	interest1	16
950078	8/22/2017	8/22/2017	936	123440	30-34	M	12396	2	3.210000038	2	1	interest2	22
950078	8/22/2017	8/22/2017	936	123440	30-34	M	12396	2	3.210000038	2	1	interest3	17
951202	8/18/2017	8/18/2017	936	123627	45-49	F	5307	3	4.289999962	2	1	interest1	26
951202	8/18/2017	8/18/2017	936	123627	45-49	F	5307	3	4.289999962	2	1	interest2	29
951202	8/18/2017	8/18/2017	936	123627	45-49	F	5307	3	4.289999962	2	1	interest3	28
951285	8/19/2017	8/19/2017	936	123641	35-39	F	9297	2	2.619999886	2	1	interest1	16
951285	8/19/2017	8/19/2017	936	123641	35-39	F	9297	2	2.619999886	2	1	interest2	20
951285	8/19/2017	8/19/2017	936	123641	35-39	F	9297	2	2.619999886	2	1	interest3	20
951413	8/21/2017	8/21/2017	936	123662	30-34	F	1083	0	0	2	1	interest1	26
951413	8/21/2017	8/21/2017	936	123662	30-34	F	1083	0	0	2	1	interest2	29
951413	8/21/2017	8/21/2017	936	123662	30-34	F	1083	0	0	2	1	interest3	27
1121101	8/28/2017	8/28/2017	1178	144532	30-34	M	29945	1	1.590000033	2	1	interest1	15
1121101	8/28/2017	8/28/2017	1178	144532	30-34	M	29945	1	1.590000033	2	1	interest2	17
1121101	8/28/2017	8/28/2017	1178	144532	30-34	M	29945	1	1.590000033	2	1	interest3	21
1121124	8/26/2017	8/26/2017	1178	144536	30-34	M	128386	15	28.85000002	2	1	interest1	20
1121124	8/26/2017	8/26/2017	1178	144536	30-34	M	128386	15	28.85000002	2	1	interest2	26
1121124	8/26/2017	8/26/2017	1178	144536	30-34	M	128386	15	28.85000002	2	1	interest3	24
1121127	8/26/2017	8/26/2017	1178	144537	30-34	M	40873	4	7.899999976	2	1	interest1	21
1121127	8/26/2017	8/26/2017	1178	144537	30-34	M	40873	4	7.899999976	2	1	interest2	23
1121127	8/26/2017	8/26/2017	1178	144537	30-34	M	40873	4	7.899999976	2	1	interest3	22
1121128	8/26/2017	8/26/2017	1178	144537	30-34	M	286553	34	62.06000042	2	1	interest1	21
1121128	8/26/2017	8/26/2017	1178	144537	30-34	M	286553	34	62.06000042	2	1	interest2	26
1121128	8/26/2017	8/26/2017	1178	144537	30-34	M	286553	34	62.06000042	2	1	interest3	22
1121129	8/28/2017	8/28/2017	1178	144537	30-34	M	20618	1	2.099999905	2	1	interest1	21
1121129	8/28/2017	8/28/2017	1178	144537	30-34	M	20618	1	2.099999905	2	1	interest2	25
1121129	8/28/2017	8/28/2017	1178	144537	30-34	M	20618	1	2.099999905	2	1	interest3	25
1121181	8/20/2017	8/20/2017	1178	144549	30-34	M	41030	3	5.140000105	2	1	interest1	27
1121181	8/20/2017	8/20/2017	1178	144549	30-34	M	41030	3	5.140000105	2	1	interest2	32
1121181	8/20/2017	8/20/2017	1178	144549	30-34	M	41030	3	5.140000105	2	1	interest3	29
